VERSION,MEDRO,RS,CPT_TOT,CPT_BAR,CPT_BARN,CPT_EVO,INDIC
07.00.00.a.r00,REGLE_DU_30¿¿me,PFCOFM,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿me,PFALFA,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿me,MITHAN,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿me,BETONS,2,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿me,PENSIO,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿me,TRADAF,2,0,0,1,0
07.00.00.a.r00,REGLE_DU_30¿¿me,DPNOFF,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿me,ICMILI,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿me,IFGMED,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿me,PFARSN,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿me,SOLBAS,3,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿me,SUFARE,3,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿me,BRETIG,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿me,TRADAO,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿me,FORMAT,3,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿me,NBINDI,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿me,RUAMNC,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿me,SERVIC,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿me,SUFAMI,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿me,COMPRI,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿me,ELOIRT,1,0,1,0,0
07.00.00.a.r00,REGLE_DU_30¿¿me,EMBQMT,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿me,PCHANG,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿me,RECRUT,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿me,ELOIG1,1,0,0,0,0
07.18.00.c.r01,ELOI,COMICM,1,0,0,0,0
07.18.00.c.r01,ELOI,DEPOMC,1,0,0,1,0
07.18.00.c.r01,ELOI,RA_EL1,8,0,0,2,1
07.18.00.c.r01,ELOI,ELOIST,4,0,0,1,1
07.18.00.c.r01,ELOI,SOLBAS,3,0,0,0,0
07.18.00.c.r01,ELOI,DEPOME,1,0,0,0,0
07.18.00.c.r01,ELOI,FORMAT,2,0,0,0,0
07.18.00.c.r01,ELOI,AAIELO,4,0,0,1,1
07.18.00.c.r01,ELOI,RA_EL2,2,0,0,0,1
07.18.01.r.r01,ELOI,COMICM,1,0,0,0,0
07.18.01.r.r01,ELOI,DEPOMC,1,0,0,1,0
07.18.01.r.r01,ELOI,RA_EL1,8,0,0,2,1
07.18.01.r.r01,ELOI,ELOIST,4,0,0,1,1
07.18.01.r.r01,ELOI,SOLBAS,3,0,0,0,0
07.18.01.r.r01,ELOI,DEPOME,1,0,0,0,0
07.18.01.r.r01,ELOI,FORMAT,2,0,0,0,0
07.18.01.r.r01,ELOI,AAIELO,4,0,0,1,1
07.18.01.r.r01,ELOI,RA_EL2,2,0,0,0,1
07.18.00.d.r02,DETACH,DETACH,40,0,0,9,1
07.18.00.d.r02,DETACH,FORMAT,2,0,0,0,0
07.18.00.d.r02,DETACH,DETNET,7,0,0,3,1
07.18.00.d.r02,DETACH,ABAIND,1,0,0,0,0
07.00.00.a.r00,REPRET,REPRET,27,0,0,0,0
07.00.00.a.r00,REPRET,FORMAT,2,0,0,0,0
07.00.00.a.r00,REPRET,REPRES,17,0,0,0,0
07.19.02.a.r01,COSP,ICMILI,2,0,0,0,0
07.19.02.a.r01,COSP,SOLBAS,3,0,0,0,0
07.19.02.a.r01,COSP,COMPTE,2,0,0,0,0
07.19.02.a.r01,COSP,FORMAT,4,0,0,0,0
07.19.02.a.r01,IRCV,ICMILI,2,0,0,0,0
07.19.02.a.r01,IRCV,SOLBAS,3,0,0,1,0
07.19.02.a.r01,IRCV,COMPTE,2,0,0,0,0
07.19.02.a.r01,IRCV,FORMAT,4,0,0,0,0
07.19.00.a.r01,PRIOSC,COMPTE,6,0,0,2,0
07.19.00.a.r01,PRIOSC,FORMAT,4,0,0,0,0
07.00.00.a.r00,FPA,ICMILI,1,0,0,0,0
07.00.00.a.r00,FPA,SERVIC,8,0,0,8,0
07.00.00.a.r00,Imposition_PAS,PE_PAT,24,1,0,7,0
07.00.00.a.r00,Imposition_PAS,PE_PAS,32,1,0,9,0
07.00.00.a.r00,Imposition_PAS,FORMAT,2,0,0,0,0
07.18.00.d.r01,FPMIL,SOLTEC,2,0,0,0,0
07.18.00.d.r01,FPMIL,ICMIND,1,0,0,0,0
07.18.00.d.r01,FPMIL,ISATA1,2,0,0,0,0
07.18.00.d.r01,FPMIL,SOLYCE,3,0,0,1,0
07.18.00.d.r01,FPMIL,ICMILI,25,0,0,2,0
07.18.00.d.r01,FPMIL,ISAPN2,2,0,0,0,0
07.18.00.d.r01,FPMIL,SOLBAS,8,0,0,0,0
07.18.00.d.r01,FPMIL,FPAERO,8,0,0,2,0
07.18.00.d.r01,FPMIL,IJSAE2,3,0,0,2,0
07.18.00.d.r01,FPMIL,FPAETA,1,0,0,0,0
07.18.00.d.r01,FPMIL,FPMETA,32,1,0,4,1
07.18.00.d.r01,FPMIL,ISAPN1,2,0,0,0,0
07.18.00.d.r01,FPMIL,FORMAT,2,0,0,0,0
07.18.00.d.r01,FPMIL,ISATA2,2,0,0,0,0
07.18.00.d.r01,FPMIL,FPMILI,45,1,0,7,1
07.18.00.d.r01,FPMIL,IJSAE1,5,2,0,3,0
07.19.00.a.r01,REINST,SOLBAS,1,0,1,0,0
07.19.00.a.r01,REINST,ELDOM1,1,0,0,0,0
07.19.00.a.r01,REINST,FORMAT,2,0,0,0,0
07.19.00.a.r01,REINST,REINST,25,0,0,0,1
07.18.00.d.r02,DPNO,DETACH,6,1,0,4,0
07.18.00.d.r02,DPNO,DPNOFF,4,0,0,0,1
07.18.00.d.r02,DPNO,SOLBAS,2,0,0,0,0
07.18.00.d.r02,DPNO,FORMAT,2,0,0,0,0
07.18.00.d.r02,QAL76,QAGU54,3,0,0,0,0
07.18.00.d.r02,QAL76,QALI76,14,0,2,1,1
07.18.00.d.r02,QAL76,DETACH,4,3,0,1,0
07.18.00.d.r02,QAL76,SOLBAS,4,0,0,0,0
07.18.00.d.r02,QAL76,FORMAT,4,0,0,0,0
07.00.00.a.r00,CONGENT,FORMAT,2,0,0,0,0
07.00.00.a.r00,Gestion_des_cotisations,COMICM,1,0,0,1,0
07.00.00.a.r00,Gestion_des_cotisations,CPSAUT,4,0,0,0,0
07.00.00.a.r00,Gestion_des_cotisations,CSGXNI,1,0,0,0,0
07.00.00.a.r00,Gestion_des_cotisations,READET,1,0,0,0,0
07.00.00.a.r00,Gestion_des_cotisations,SUPICM,1,0,0,1,0
07.00.00.a.r00,Gestion_des_cotisations,PE_PAT,1,0,0,0,0
07.00.00.a.r00,Gestion_des_cotisations,SECUET,23,0,0,0,0
07.00.00.a.r00,Gestion_des_cotisations,PE_PAS,1,0,0,0,0
07.00.00.a.r00,Gestion_des_cotisations,PENSIO,2,0,0,0,0
07.00.00.a.r00,Gestion_des_cotisations,SOLIEX,1,0,0,0,0
07.00.00.a.r00,Gestion_des_cotisations,CRDSEX,1,0,0,0,0
07.00.00.a.r00,Gestion_des_cotisations,CSGXDE,1,0,0,0,0
07.00.00.a.r00,Gestion_des_cotisations,CSTERR,1,0,0,0,0
07.00.00.a.r00,Gestion_de_la_r¿¿troactivit¿¿,ASANDI,1,0,0,0,0
07.00.00.a.r00,Gestion_de_la_r¿¿troactivit¿¿,FPMILI,2,0,0,2,0
07.00.00.a.r00,Gestion_schema_comptable,FORMAT,2,0,0,0,0
07.18.00.b.r01,AOPER,READET,6,0,0,3,0
07.18.00.b.r01,AOPER,READAD,6,0,0,3,0
07.18.00.b.r01,AOPER,AOPERE,15,0,0,4,1
07.00.00.a.r00,INDEXDEG,FORMAT,4,0,0,0,0
07.17.00.d.r01,INSDOM,ELDOM2,22,0,0,2,1
07.17.00.d.r01,INSDOM,IDOMRT,4,0,0,0,1
07.17.00.d.r01,INSDOM,MITNBI,4,1,0,1,0
07.17.00.d.r01,INSDOM,CMEDOM,8,0,0,1,1
07.17.00.d.r01,INSDOM,ELDOM3,21,1,0,2,1
07.17.00.d.r01,INSDOM,ELOIST,1,0,0,0,0
07.17.00.d.r01,INSDOM,RA_DOM,3,0,0,0,1
07.17.00.d.r01,INSDOM,MAJFE2,12,0,0,1,1
07.17.00.d.r01,INSDOM,SOLBAS,4,0,0,0,0
07.17.00.d.r01,INSDOM,CEPDOM,12,0,0,1,1
07.17.00.d.r01,INSDOM,MAJFE1,17,0,0,1,1
07.17.00.d.r01,INSDOM,MAJFE3,11,0,0,2,1
07.17.00.d.r01,INSDOM,CMCDOM,8,0,0,1,1
07.17.00.d.r01,INSDOM,ELDOM1,21,0,0,2,1
07.17.00.d.r01,INSDOM,FORMAT,1,0,0,0,0
07.17.00.d.r01,INSDOM,MAJFC1,17,0,0,1,1
07.17.00.d.r01,INSDOM,MAJFC2,13,0,0,1,1
07.17.00.d.r01,INSDOM,NBINDI,4,1,0,0,0
07.17.00.d.r01,INSDOM,ELOIRT,1,0,0,0,0
07.17.00.d.r01,INSDOM,MAJFC3,12,0,0,2,1
07.20.00.c.r01,IAMS,PRIOSC,1,0,0,0,0
07.20.00.c.r01,IAMS,IAMSPE,21,0,0,1,1
07.20.00.c.r01,IAMS,SOLBAS,1,0,0,0,0
07.20.00.c.r01,IAMS,FORMAT,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿,COMICM,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿,ISAPBA,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿,PFCOFM,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿,PFALFA,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿,MITHAN,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿,BETONS,2,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿,PENSIO,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿,TRADAF,2,1,0,1,0
07.00.00.a.r00,REGLE_DU_30¿¿,DPNOFF,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿,ICMILI,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿,IFGMED,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿,PFARSN,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿,SOLBAS,3,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿,BRETIG,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿,FORMAT,2,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿,NBINDI,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿,RUAMNC,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿,SERVIC,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿,COMPRI,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿,EMBQMT,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿,PCHANG,1,0,0,0,0
07.00.00.a.r00,REGLE_DU_30¿¿,RECRUT,1,0,0,1,0
07.00.00.a.r00,REGLE_DU_30¿¿,ELOIG1,1,0,0,0,0
07.00.00.a.r00,REGLES_NON_CUMUL,RESETR,4,0,0,0,0
07.00.00.a.r00,REGLES_NON_CUMUL,CAMPAG,7,0,1,0,0
07.00.00.a.r00,REGLES_NON_CUMUL,ISATA1,2,0,0,0,0
07.00.00.a.r00,REGLES_NON_CUMUL,ISAPN1,1,0,1,0,0
07.00.00.a.r00,REGLES_NON_CUMUL,FORMAT,2,0,0,0,0
07.00.00.a.r00,REGLES_NON_CUMUL,ASANDI,2,0,0,0,0
07.00.00.a.r00,REGLES_NON_CUMUL,CAMPAS,2,0,0,0,0
07.18.00.b.r01,CAMP,RESETR,1,0,0,1,0
07.18.00.b.r01,CAMP,CAMPSP,9,0,0,7,1
07.18.00.b.r01,CAMP,SMARIN,1,0,0,1,0
07.18.00.b.r01,CAMP,CAMPAC,9,0,0,6,1
07.18.00.b.r01,CAMP,FORMAT,1,0,0,0,0
07.18.00.b.r01,CAMP,AOPERS,3,0,0,2,0
07.18.00.b.r01,CAMP,CAMPAS,11,0,0,6,1
07.18.01.a.r01,PFARS,PFRSDI,11,0,0,5,1
07.18.01.a.r01,PFARS,PFRSNI,16,0,0,8,1
07.17.00.d.r01,QAL64,QALI04,1,0,0,1,0
07.17.00.d.r01,QAL64,QALI76,1,0,0,1,0
07.17.00.d.r01,QAL64,SOLBAS,1,0,0,0,0
07.17.00.d.r01,QAL64,QALI64,9,0,0,3,1
07.17.00.d.r01,QAL64,FORMAT,1,0,0,0,0
07.17.00.d.r01,QAL64,QAHT54,1,0,0,1,0
07.00.00.a.r00,OPPOSITIONS,FORMAT,1,0,0,0,0
07.00.00.a.r00,Gestion_des_imputations_budg¿¿taires,AOPERS,19,6,0,6,0
07.00.00.a.r00,Gestion_des_imputations_budg¿¿taires,CAMPAS,12,1,0,4,0
07.19.02.a.r01,ACMOBGEO,ACMOGC,20,0,0,13,1
07.19.02.a.r01,ACMOBGEO,FORMAT,3,0,0,0,0
07.00.00.a.r00,IMPOSITION_PAS,PE_PAT,68,0,0,3,0
07.00.00.a.r00,IMPOSITION_PAS,PE_PAS,86,0,0,5,0
07.00.00.a.r00,IMPOSITION_PAS,FORMAT,6,0,0,0,0
07.00.00.a.r00,Gestion_des_Cotisations,CPSAUT,1,0,0,0,0
07.00.00.a.r00,Gestion_des_Cotisations,CSGXNI,1,0,0,1,0
07.00.00.a.r00,Gestion_des_Cotisations,READET,1,0,0,0,0
07.00.00.a.r00,Gestion_des_Cotisations,PE_PAT,1,0,0,1,0
07.00.00.a.r00,Gestion_des_Cotisations,SECUET,23,0,0,1,0
07.00.00.a.r00,Gestion_des_Cotisations,PE_PAS,1,0,0,1,0
07.00.00.a.r00,Gestion_des_Cotisations,PENSIO,4,2,0,1,0
07.00.00.a.r00,Gestion_des_Cotisations,SOLIEX,1,0,0,1,0
07.00.00.a.r00,Gestion_des_Cotisations,CRDSEX,1,0,0,1,0
07.00.00.a.r00,Gestion_des_Cotisations,CSGXDE,1,0,0,1,0
07.00.00.a.r00,Gestion_des_Cotisations,CSTERR,1,0,0,1,0
07.00.00.a.r00,Gestion_des_Cotisations,ICMILI,10,0,0,1,0
07.00.00.a.r00,Gestion_des_Cotisations,SOLBAS,46,2,0,1,0
07.00.00.a.r00,Gestion_des_Cotisations,CNAFET,1,0,0,0,0
07.00.00.a.r00,Gestion_des_Cotisations,CSGDDC,2,0,0,2,0
07.00.00.a.r00,Gestion_des_Cotisations,FPAERO,2,0,0,1,0
07.00.00.a.r00,Gestion_des_Cotisations,SOLIDA,3,0,0,2,0
07.00.00.a.r00,Gestion_des_Cotisations,COFNAU,1,1,0,0,0
07.00.00.a.r00,Gestion_des_Cotisations,CTMAYO,1,0,0,0,0
07.00.00.a.r00,Gestion_des_Cotisations,FISCET,1,0,0,1,0
07.00.00.a.r00,Gestion_des_Cotisations,READAD,2,0,0,1,0
07.00.00.a.r00,Gestion_des_Cotisations,IMPOTA,1,0,0,1,0
07.00.00.a.r00,Gestion_des_Cotisations,CSGNDC,2,0,0,2,0
07.00.00.a.r00,Gestion_des_Cotisations,CSGNIM,2,0,0,2,0
07.00.00.a.r00,Gestion_des_Cotisations,CSGXND,1,0,0,1,0
07.00.00.a.r00,Gestion_des_Cotisations,FPMILI,2,0,0,1,0
07.00.00.a.r00,Gestion_des_Cotisations,PENSET,2,1,0,0,0
07.00.00.a.r00,Gestion_des_Cotisations,SECUSO,22,0,0,1,0
07.15.00.a.r01,PFCOFA,PFCORD,1,0,0,1,1
07.00.00.a.r00,Gestion_schema_comptable,SOLDIN,1,0,0,1,0
07.00.00.a.r00,Gestion_schema_comptable,CAMPAS,2,0,0,2,0
07.00.00.a.r00,IMPOSITION,PE_PAT,2,0,0,2,0
07.00.00.a.r00,IMPOSITION,PE_PAS,2,0,0,2,0
07.00.00.a.r00,IMPOSITION,SOLIDF,1,0,0,0,0
07.00.00.a.r00,IMPOSITION,SUFFIC,2,0,0,0,0
07.00.00.a.r00,IMPOSITION,FORMAT,3,0,0,0,0
07.19.01.a.r01,FISC,PE_PAS,2,0,0,2,0
07.19.01.a.r01,FISC,FORMAT,1,0,0,0,0
07.00.00.a.r00,AVAE,FORMAT,3,0,0,0,0
07.14.00.a.r01,MFE,SOLBAS,18,0,0,0,0
07.00.00.a.r00,IAC,CTMAYO,3,0,0,0,0
07.00.00.a.r00,IAC,IABCUM,59,3,0,11,0
07.00.00.a.r00,IAC,FORMAT,4,0,0,0,0
07.00.00.a.r00,GARDE_NATIONALE,ALLRES,60,0,0,2,0
07.00.00.a.r00,GARDE_NATIONALE,PERMRE,58,0,0,0,0
07.00.00.a.r00,GARDE_NATIONALE,FIDRES,29,0,0,2,0
07.20.01.a.r01,TAOPC,TAOPCO,14,0,0,0,1
07.20.01.a.r01,TAOPC,FORMAT,2,0,0,0,0
07.14.01.a.r01,CAMP,RESETR,1,0,0,0,0
07.14.01.a.r01,CAMP,CAMPSP,18,5,2,10,1
07.14.01.a.r01,CAMP,SMARIN,1,0,0,0,0
07.14.01.a.r01,CAMP,CAMPAC,8,0,0,0,1
07.14.01.a.r01,CAMP,FORMAT,1,0,0,0,0
07.14.01.a.r01,CAMP,CAMPAS,8,0,0,0,1
07.14.01.a.r01,PENS,FORMAT,4,0,0,0,0
07.00.00.a.r00,REGLES_NON_CUMUL,COMICM,1,0,0,1,0
07.00.00.a.r00,REGLES_NON_CUMUL,SERVMA,1,0,0,1,0
07.00.00.a.r00,REGLES_NON_CUMUL,MITHAN,1,0,0,1,0
07.00.00.a.r00,REGLES_NON_CUMUL,MITISS,1,0,0,1,0
07.00.00.a.r00,REGLES_NON_CUMUL,MITSPE,1,0,0,1,0
07.00.00.a.r00,MAERO,MAERON,32,2,0,1,0
07.00.00.a.r00,MAERO,FORMAT,6,0,0,0,0
07.00.00.a.r00,MAERO,SERVIC,16,0,0,4,0
07.15.00.a.r01,NBI,MITNBI,2,0,0,0,0
07.15.00.a.r01,NBI,NBIIND,4,0,0,0,1
07.15.00.a.r01,NBI,RESMET,2,0,0,0,0
07.15.00.a.r01,NBI,SUFRED,1,0,0,0,0
07.15.00.a.r01,NBI,SUNBIN,2,0,0,0,0
07.15.00.a.r01,NBI,SOLBAS,3,0,0,0,0
07.15.00.a.r01,NBI,SUFARE,3,0,0,0,0
07.15.00.a.r01,NBI,SUINBD,4,0,0,0,0
07.15.00.a.r01,NBI,SUNBIR,3,0,0,0,0
07.15.00.a.r01,NBI,SUNBRI,4,0,0,0,0
07.15.00.a.r01,NBI,SUNBRD,6,0,0,0,0
07.15.00.a.r01,NBI,FORMAT,2,0,0,0,0
07.15.00.a.r01,NBI,NBINDI,9,0,0,0,1
07.15.00.a.r01,NBI,RESNBI,6,0,0,0,0
07.15.00.a.r01,NBI,SUFAMI,6,0,0,0,0
07.15.00.a.r01,NBI,SUFNBI,8,0,0,0,0
07.18.01.a.r01,PFARS,FORMAT,4,0,0,0,0
07.14.02.a.r01,SMA,FORMAT,2,0,0,0,0
07.14.02.a.r01,COFSMA,SMARIN,2,0,0,0,0
07.14.02.a.r01,COFSMA,COFSMA,38,0,0,0,1
07.14.02.a.r01,COFSMA,FORMAT,2,0,0,0,0
07.09.00.c.r01,PFASF,PFSFIN,1,0,0,0,1
07.09.00.c.r01,PFASF,PFRSFR,2,0,0,1,1
07.09.00.c.r01,PFASF,PFSFRE,3,1,0,1,1
07.09.00.c.r01,PFASF,PFASFR,3,0,0,1,1
07.09.00.c.r01,PFASF,PFASFA,5,2,0,1,1
07.09.00.c.r01,PFASF,COMPTE,6,0,0,0,0
07.09.00.c.r01,PFASF,FORMAT,2,0,0,0,0
07.09.00.c.r01,PFASF,PFSFRI,2,0,0,1,1
07.09.00.c.r01,PFASF,PFISFR,1,0,0,0,1
07.09.00.c.r01,PFASF,PFIRSF,2,0,0,1,1
07.00.00.a.r00,SOLDBASE,SOLTEC,5,0,0,0,0
07.00.00.a.r00,SOLDBASE,SOLYCE,6,0,0,0,0
07.00.00.a.r00,SOLDBASE,SOLBAS,10,0,0,0,1
07.00.00.a.r00,SOLDBASE,FORMAT,2,0,0,0,0
07.00.00.a.r00,SOLDBASE,SOLDIN,5,0,0,0,1
07.18.00.a.r01,COMICM,DETACH,2,0,0,2,0
07.18.00.a.r01,SUPICM,DETACH,2,0,0,2,0
07.00.00.a.r00,COMPCSG,SOLTEC,12,0,2,5,0
07.00.00.a.r00,COMPCSG,SOLYCE,9,0,2,2,0
07.00.00.a.r00,COMPCSG,SOLBAS,13,0,2,4,0
07.00.00.a.r00,COMPCSG,CSGDDC,26,1,1,2,0
07.00.00.a.r00,COMPCSG,SOLIDA,3,0,0,0,0
07.00.00.a.r00,COMPCSG,CTMAYO,6,3,0,0,0
07.00.00.a.r00,COMPCSG,FORMAT,8,0,0,2,0
07.00.00.a.r00,COMPCSG,RUAMNC,2,1,0,0,0
07.00.00.a.r00,COMPCSG,CSGNIM,10,0,1,1,0
07.00.00.a.r00,COMPCSG,SECUSO,2,1,0,0,0
07.15.00.c.r01,PFAEEH,PFAPCF,1,0,0,1,0
07.15.00.c.r01,PFAEEH,PFMARI,1,0,0,1,0
07.15.00.c.r01,PFAEEH,PFCORI,1,0,0,1,0
07.15.00.c.r01,PFAEEH,FORMAT,2,0,0,0,0
07.15.00.c.r01,PFAEEH,PFARIN,1,0,0,1,1
07.15.01.a.r01,LOGAMDOM,LOGDOM,8,0,0,0,1
07.15.01.a.r01,LOGAMDOM,FORMAT,2,0,0,0,0
07.17.00.d.r01,LOGET,RESETR,2,0,0,0,0
07.17.00.d.r01,LOGET,SUFETR,2,0,0,0,0
07.17.00.d.r01,LOGET,SOLBAS,4,0,0,2,0
07.17.00.d.r01,LOGET,MAJREV,2,0,0,0,0
07.17.00.d.r01,LOGET,LOGETR,32,0,0,5,1
07.17.00.d.r01,LOGET,MAJETR,5,0,0,1,0
07.17.00.d.r01,LOGET,FORMAT,4,0,0,0,0
07.00.00.a.r00,CARENCE,BETONS,1,0,0,0,0
07.00.00.a.r00,CARENCE,SOLBAS,1,0,1,0,0
07.00.00.a.r00,CARENCE,BRETIG,1,0,0,0,0
07.00.00.a.r00,CARENCE,FORMAT,2,0,0,0,0
07.00.00.a.r00,CONGBLESS,FORMAT,4,0,0,0,0
07.00.00.a.r00,AVEHIC,FORMAT,6,0,0,0,0
07.00.00.a.r00,IMPOTAAF,CSTERR,1,1,0,0,0
07.00.00.a.r00,IMPOTAAF,FORMAT,2,0,0,0,0
07.00.00.a.r00,IMPOTAAF,IMPOTA,34,0,0,3,0
07.18.00.a.r01,ASANDIC,RASAND,31,1,0,9,1
07.18.00.a.r01,ASANDIC,COMPTE,2,0,0,0,0
07.18.00.a.r01,ASANDIC,FORMAT,4,0,0,0,0
07.18.00.a.r01,ASANDIC,ASANDI,164,2,4,16,1
07.00.00.a.r00,Centre_de_Co¿¿ts,FORMAT,2,0,0,0,0
07.16.01.a.r01,CTMAYO,RPSMAY,14,0,0,0,0
07.16.01.a.r01,CTMAYO,CTMAYO,30,0,0,0,1
07.16.01.a.r01,CTMAYO,FORMAT,2,0,0,0,0
07.16.01.a.r01,ISATAP,ISATA1,14,3,0,0,1
07.16.01.a.r01,ISATAP,SOLBAS,3,0,0,0,0
07.16.01.a.r01,ISATAP,FORMAT,2,0,0,0,0
07.16.01.a.r01,ISATAP,ISATA2,9,1,0,0,1
07.16.01.a.r01,ISATAP,SERVIC,3,0,0,0,0
07.00.00.a.r00,COMPCSG,RECRUT,2,0,0,2,0
07.00.00.a.r00,IGAH,IFGMED,18,2,0,0,0
07.00.00.a.r00,IGAH,FORMAT,5,0,0,0,0
07.17.00.a.r01,INSMET,SECUET,1,0,1,0,0
07.17.00.a.r01,INSMET,FORMAT,2,0,0,0,0
07.19.00.b.r01,SERV,SERVMA,2,0,0,0,1
07.19.00.b.r01,SERV,SOLYCE,2,0,0,0,0
07.19.00.b.r01,SERV,SOLBAS,1,0,0,0,0
07.19.00.b.r01,SERV,FORMAT,2,0,0,0,0
07.19.00.b.r01,SERV,SERVIC,14,0,0,1,1
07.17.00.a.r01,IAMS,DETACH,2,0,0,2,0
07.17.00.a.r01,IAMS,PRIOSC,1,0,0,0,0
07.17.00.a.r01,IAMS,IAMSPE,21,1,0,1,1
07.17.00.a.r01,IAMS,SOLBAS,1,0,0,0,0
07.17.00.a.r01,IAMS,FORMAT,2,0,0,0,0
07.17.00.a.r01,DPNO,DETACH,2,0,0,2,0
07.17.00.a.r01,DPNO,FORMAT,2,0,0,0,0
07.00.00.a.r00,LOGCOM,NBIIND,2,1,0,0,0
07.00.00.a.r00,LOGCOM,SOLTEC,2,1,0,0,0
07.00.00.a.r00,LOGCOM,LOGTOM,26,2,0,3,0
07.00.00.a.r00,LOGCOM,SOLYCE,2,1,0,0,0
07.00.00.a.r00,LOGCOM,LOGTOD,23,2,0,3,0
07.00.00.a.r00,LOGCOM,SOLBAS,21,1,0,4,0
07.00.00.a.r00,LOGCOM,FORMAT,6,0,0,0,0
07.00.00.a.r00,LOGCOM,NBINDI,3,0,0,0,0
07.00.00.a.r00,LOGCOM,SOLDIN,3,0,0,1,0
07.19.02.r.r01,QAL76,QAGU54,2,0,0,0,0
07.19.02.r.r01,QAL76,QALI76,7,0,0,0,1
07.19.02.r.r01,QAL76,DETACH,2,0,0,0,0
07.19.02.r.r01,QAL76,SOLBAS,2,0,0,0,0
07.19.02.r.r01,QAL76,FORMAT,2,0,0,0,0
07.17.00.b.r01,QAL04,QALI04,7,0,0,0,1
07.17.00.b.r01,QAL04,QA04IN,1,0,0,0,1
07.17.00.b.r01,QAL04,QALI64,1,0,0,0,0
07.17.00.b.r01,QAL04,FORMAT,2,0,0,0,0
07.17.00.b.r01,QAL68,QALI68,10,0,0,0,1
07.17.00.b.r01,QAL68,SOLBAS,2,0,0,0,0
07.17.00.b.r01,QAL68,FORMAT,2,0,0,0,0
07.17.00.b.r01,CSCHMI,CSCHMI,31,0,0,0,1
07.17.00.b.r01,CSCHMI,FORMAT,2,0,0,0,0
07.17.00.d.r01,QAL54,QAGU54,12,0,0,1,1
07.17.00.d.r01,QAL54,QALI76,1,0,0,1,0
07.17.00.d.r01,QAL54,QATP54,6,0,0,0,1
07.17.00.d.r01,QAL54,DETACH,2,0,0,0,0
07.17.00.d.r01,QAL54,SOLBAS,4,0,0,0,0
07.17.00.d.r01,QAL54,QRTP54,5,1,0,1,1
07.17.00.d.r01,QAL54,FORMAT,2,0,0,0,0
07.17.00.d.r01,QAL54,LANGET,1,0,0,1,0
07.17.00.d.r01,QAL54,QAHT54,9,0,0,0,1
07.17.00.d.r01,QAL54,QAOF54,9,0,0,1,1
07.00.00.a.r00,Gestion_des_imputations_budg¿¿taires,REPOPX,8,0,0,4,0
07.17.00.c.r01,DIFF,RESMET,1,0,0,0,0
07.17.00.c.r01,DIFF,QALI76,3,0,0,0,0
07.17.00.c.r01,DIFF,SERVMA,3,0,0,0,0
07.17.00.c.r01,DIFF,TAOPCO,1,0,0,0,0
07.17.00.c.r01,DIFF,FORMAT,2,0,0,0,0
